"V1","V2","V3","V4","V5","V6","V7"
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.156559604668506,0.0472092693734504,0.304848642325881,0.122211966489536,0.0746642098685402,0.633204689814085,101
0.146227694745644,0.0557696869563583,0.346557123851996,0.177581644261742,0.140503376122208,0.50834992339701,100
0.146227694745644,0.0557696869563583,0.346557123851996,0.177581644261742,0.140503376122208,0.50834992339701,100
0.146227694745644,0.0557696869563583,0.346557123851996,0.177581644261742,0.140503376122208,0.50834992339701,100
0.146227694745644,0.0557696869563583,0.346557123851996,0.177581644261742,0.140503376122208,0.50834992339701,100
0.15458850901721,0.0742227398708099,0.217632647532047,0.246146822347217,0.123618504818581,0.36784445408747,99
0.15458850901721,0.0742227398708099,0.217632647532047,0.246146822347217,0.123618504818581,0.36784445408747,99
0.15458850901721,0.0742227398708099,0.217632647532047,0.246146822347217,0.123618504818581,0.36784445408747,99
0.15458850901721,0.0742227398708099,0.217632647532047,0.246146822347217,0.123618504818581,0.36784445408747,99
0.175888563901916,0.0801096056295524,0.254473239453335,0.182253211394202,0.104306106598195,0.620454310636088,102
0.175888563901916,0.0801096056295524,0.254473239453335,0.182253211394202,0.104306106598195,0.620454310636088,102
0.175888563901916,0.0801096056295524,0.254473239453335,0.182253211394202,0.104306106598195,0.620454310636088,102
0.175888563901916,0.0801096056295524,0.254473239453335,0.182253211394202,0.104306106598195,0.620454310636088,102
0.175888563901916,0.0801096056295524,0.254473239453335,0.182253211394202,0.104306106598195,0.620454310636088,102
0.175888563901916,0.0801096056295524,0.254473239453335,0.182253211394202,0.104306106598195,0.620454310636088,102
0.220392908312925,0.126906467109933,0.0748654457500655,0.196677173933285,0.0532310752349958,0.608226812990389,101
0.220392908312925,0.126906467109933,0.0748654457500655,0.196677173933285,0.0532310752349958,0.608226812990389,101
0.220392908312925,0.126906467109933,0.0748654457500655,0.196677173933285,0.0532310752349958,0.608226812990389,101
0.189138013624415,0.107917846937526,0.0762584574139537,0.219066558383945,0.0694907486745161,0.375864076997982,99
0.189138013624415,0.107917846937526,0.0762584574139537,0.219066558383945,0.0694907486745161,0.375864076997982,99
0.189138013624415,0.107917846937526,0.0762584574139537,0.219066558383945,0.0694907486745161,0.375864076997982,99
0.176127231282194,0.0745972331972798,0.204501091140562,0.232838582681919,0.0606012342840272,0.57671037558296,99
0.176127231282194,0.0745972331972798,0.204501091140562,0.232838582681919,0.0606012342840272,0.57671037558296,99
0.176127231282194,0.0745972331972798,0.204501091140562,0.232838582681919,0.0606012342840272,0.57671037558296,99
0.176127231282194,0.0745972331972798,0.204501091140562,0.232838582681919,0.0606012342840272,0.57671037558296,99
0.176127231282194,0.0745972331972798,0.204501091140562,0.232838582681919,0.0606012342840272,0.57671037558296,99
0.176127231282194,0.0745972331972798,0.204501091140562,0.232838582681919,0.0606012342840272,0.57671037558296,99
0.176127231282194,0.0745972331972798,0.204501091140562,0.232838582681919,0.0606012342840272,0.57671037558296,99
0.181209837683094,0.0928962450895094,0.159165721942048,0.232107048607544,0.0512578835419699,0.733540486089861,99
0.173664259005024,0.0805608088797963,0.152961161616262,0.24300332624886,0.0648840751892891,0.57408945578625,96
0.173664259005024,0.0805608088797963,0.152961161616262,0.24300332624886,0.0648840751892891,0.57408945578625,96
0.173664259005024,0.0805608088797963,0.152961161616262,0.24300332624886,0.0648840751892891,0.57408945578625,96
0.173664259005024,0.0805608088797963,0.152961161616262,0.24300332624886,0.0648840751892891,0.57408945578625,96
0.173664259005024,0.0805608088797963,0.152961161616262,0.24300332624886,0.0648840751892891,0.57408945578625,96
0.173664259005024,0.0805608088797963,0.152961161616262,0.24300332624886,0.0648840751892891,0.57408945578625,96
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.13864162316565,0.0519311209806438,0.316123663526307,0.242824845323806,0.0694967692004034,0.65599967144821,94
0.116814450019337,0.0331261414994732,0.32512594307103,0.194543881505662,0.0695478641277359,0.687151486783701,96
0.116814450019337,0.0331261414994732,0.32512594307103,0.194543881505662,0.0695478641277359,0.687151486783701,96
0.186292203585006,0.0757574863653353,0.198168909947354,0.140538706125562,0.0793889620691298,0.613355738625546,94
0.187613687261325,0.0729987763661148,0.215920344809493,0.129548294595377,0.0683166934216853,0.707852695770659,97
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.172101024901412,0.0627504515727494,0.27783422917036,0.119643722674775,0.0682721570235091,0.888052926159322,99
0.144938607489764,0.0496077219681122,0.317632350108718,0.238134750158479,0.0452105843482725,0.905765263449377,101
0.186847105958878,0.0678033527777608,0.376857627977887,0.213777910782138,0.0998310884344925,0.827325929179616,103
0.198577902585141,0.0914100542952085,0.41033413101582,0.240440895911858,0.108051876623197,0.719965316934101,102
0.217301675132413,0.109387948940165,0.24965254355078,0.287129955095747,0.122799116921011,0.568720883306496,99
0.195688239701966,0.11228406594079,0.29756869880735,0.268775579121358,0.155639242563412,0.825883659717831,99
0.195688239701966,0.11228406594079,0.29756869880735,0.268775579121358,0.155639242563412,0.825883659717831,99
0.195688239701966,0.11228406594079,0.29756869880735,0.268775579121358,0.155639242563412,0.825883659717831,99
0.195688239701966,0.11228406594079,0.29756869880735,0.268775579121358,0.155639242563412,0.825883659717831,99
0.195688239701966,0.11228406594079,0.29756869880735,0.268775579121358,0.155639242563412,0.825883659717831,99
0.195688239701966,0.11228406594079,0.29756869880735,0.268775579121358,0.155639242563412,0.825883659717831,99
0.195688239701966,0.11228406594079,0.29756869880735,0.268775579121358,0.155639242563412,0.825883659717831,99
0.218881826189,0.131190526700274,0.18438709347624,0.174960596095674,0.109857078594214,0.900829141516333,103
0.218881826189,0.131190526700274,0.18438709347624,0.174960596095674,0.109857078594214,0.900829141516333,103
0.218881826189,0.131190526700274,0.18438709347624,0.174960596095674,0.109857078594214,0.900829141516333,103
0.218881826189,0.131190526700274,0.18438709347624,0.174960596095674,0.109857078594214,0.900829141516333,103
0.218881826189,0.131190526700274,0.18438709347624,0.174960596095674,0.109857078594214,0.900829141516333,103
0.218881826189,0.131190526700274,0.18438709347624,0.174960596095674,0.109857078594214,0.900829141516333,103
0.218881826189,0.131190526700274,0.18438709347624,0.174960596095674,0.109857078594214,0.900829141516333,103
0.218881826189,0.131190526700274,0.18438709347624,0.174960596095674,0.109857078594214,0.900829141516333,103
0.218881826189,0.131190526700274,0.18438709347624,0.174960596095674,0.109857078594214,0.900829141516333,103
0.218881826189,0.131190526700274,0.18438709347624,0.174960596095674,0.109857078594214,0.900829141516333,103
