"V1","V2","V3","V4","V5","V6","V7"
0.205359481555966,0.121902121396714,0.118116206777596,0.1209132278918,0.154800290676815,0.373190115525514,100
0.205359481555966,0.121902121396714,0.118116206777596,0.1209132278918,0.154800290676815,0.373190115525514,100
0.205359481555966,0.121902121396714,0.118116206777596,0.1209132278918,0.154800290676815,0.373190115525514,100
0.205359481555966,0.121902121396714,0.118116206777596,0.1209132278918,0.154800290676815,0.373190115525514,100
0.205359481555966,0.121902121396714,0.118116206777596,0.1209132278918,0.154800290676815,0.373190115525514,100
0.205359481555966,0.121902121396714,0.118116206777596,0.1209132278918,0.154800290676815,0.373190115525514,100
0.205359481555966,0.121902121396714,0.118116206777596,0.1209132278918,0.154800290676815,0.373190115525514,100
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
0.248757280792613,0.16677773583866,0.139380073006735,0.227157783747785,0.187026270026095,0.464786574925464,101
